x, y, cell_label
574.8675958188153,5476.030662020906,1
568.4808080808081,5418.875757575757,2
594.8549190535492,5226.475093399751,3
577.6954022988506,5265.287356321839,4
599.2695269526953,5131.742574257426,5
602.6589698046181,5432.979573712256,6
620.2768635043562,5048.207647628267,7
625.1836909871245,4996.303004291845,8
629.514764565044,4954.776536312849,9
632.5477784540475,4794.013390139988,10
634.9882583170254,4888.765166340509,11
634.4855875831486,4736.6518847006655,13
646.7698630136987,5086.301369863014,15
673.1531365313654,4638.051660516605,20
663.5961538461538,5471.769230769231,22
680.4273127753304,4693.411160058738,25
679.3827655310621,4421.294589178357,26
704.8544093178036,5509.874376039934,27
692.4237726098191,4509.635658914729,28
701.916155419223,4417.476482617587,30
708.7278531524341,4153.773343974462,31
720.9193277310924,4442.0781512605045,33
724.7318941504178,4282.0550139275765,36
743.3249475890985,4337.101677148847,46
746.3514132925898,5561.596638655462,47
747.3514938488577,4067.798769771529,48
761.4767932489451,3905.3298171589313,55
771.7671568627451,4025.129901960785,61
778.0167224080268,3843.441471571906,66
777.4638297872341,3953.055319148936,67
783.1473684210526,3911.3894736842094,68
810.319374651033,3869.786152987158,70
815.8972407231208,3701.035204567079,73
805.7216494845361,3816.530927835051,75
846.1247600767755,3807.660908509277,90
846.8078920041537,5509.6739356178605,91
866.3733333333333,3586.5161904761903,102
869.7650602409639,3669.389558232932,105
873.3468208092486,3623.320809248554,107
910.1030927835052,3538.5876288659792,119
945.8446886446886,3513.972161172161,130
957.4457572502686,3421.5080558539207,138
957.15,3474.045652173913,143
984.8848594741614,5543.471441523119,149
975.3269230769232,3435.4903846153848,150
997.069498069498,3420.6833976833977,156
1023.956388676358,5560.457536342769,164
1020.5131086142322,3402.0561797752807,166
1037.4655563966692,3351.9636638909915,170
1077.5123042505593,3333.420581655481,185
1093.2170283806345,5614.148580968281,194
1098.360310421286,3287.3636363636365,196
1113.5931034482758,3318.5655172413794,214
1136.376787216148,3127.510513036165,218
1137.496821071753,3166.8592188919165,219
1132.8496932515338,3276.28936605317,220
1152.6868381240545,3208.0211800302573,238
1151.2651072124756,5631.933723196881,242
1179.719298245614,3169.8173374613,254
1223.5127136306794,3125.488536890371,271
1204.527659574468,5633.4702127659575,280
1233.8008298755187,5635.539419087137,301
1251.1448467966577,3070.576601671309,306
1262.8294117647058,3024.0376470588235,316
1260.7238805970148,5655.625,321
1286.828960155491,2993.0845481049564,336
1283.9951219512195,2958.8634146341465,346
1303.8583509513742,5680.899577167019,355
1324.5046604527297,2867.043941411451,364
1314.104316546763,2961.276978417266,369
1337.2471776589423,2888.844325609032,371
1387.4205967276228,5693.632338787295,420
1381.8244575936883,2800.775147928994,426
1399.577399380805,2810.5092879256968,445
1437.1838819523268,2735.093076049943,470
1439.0479532163745,5721.824561403509,476
1452.261194029851,5752.792910447762,491
1475.2346185397869,2738.267432321575,514
1480.7860326894502,2694.01485884101,518
1477.0366132723111,5739.151029748284,522
1520.6646864686468,5744.597359735973,548
1530.89219330855,2682.027261462206,561
1579.928756476684,2643.95725388601,598
1577.3788659793815,5747.490979381443,603
1621.0765550239234,2642.803827751196,653
1641.685450819672,2611.13524590164,668
1659.405682715075,5774.447513812154,679
1711.052681992337,2581.9683908045977,730
1773.956608811749,2540.6088117489985,773
1776.339748334567,2503.5455218356774,774
1762.9622641509434,5783.779874213837,781
1808.325,2553.285,826
1824.676518883416,2520.927750410509,835
1832.4029197080288,5790.700729927007,836
1849.6597222222224,2472.7291666666665,861
1860.3071528751752,2490.8302945301543,862
1861.315693430657,2521.8357664233577,867
1881.079040852576,5803.989342806394,884
1914.218867924528,2492.794339622641,924
1933.832329317269,2518.6977911646586,925
1924.2004716981128,5812.933962264151,933
1932.03908045977,2479.032183908046,943
1954.3962264150944,5822.480635551142,956
1964.9117276166453,2476.2849936948296,979
1995.044575273339,2526.5483599663585,1008
2011.1744186046512,2486.838662790697,1033
2021.598615916955,5832.868512110726,1053
2050.758620689656,2482.2528735632186,1082
2094.8114285714287,2493.8514285714286,1122
2103.9886877828053,2444.877828054299,1128
2118.297082228117,2528.742705570292,1148
2139.1166380789023,2506.5883361921096,1162
2169.9619473978737,2259.6989367655287,1179
2161.822277847309,2039.334167709637,1181
2158.603125,2482.5640625,1182
2161.405034324943,2162.6064073226544,1189
2167.0599571734474,2140.537473233405,1195
2205.8169582772543,5873.174966352624,1217
2192.665796344648,2058.539164490862,1222
2188.522111269615,2302.6119828815977,1223
2187.476683937824,2489.963730569948,1229
2223.653636813459,2103.6432459178623,1247
2221.558741258741,2543.9895104895104,1254
2228.022381378693,2363.6025067144137,1256
2227.24200913242,2498.160958904109,1263
2232.277419354839,2033.4193548387093,1269
2252.4897785349235,2420.7572402044293,1282
2254.87380497132,2064.3135755258127,1300
2270.6699669967,2358.938943894389,1317
2276.2002923976606,2516.093567251462,1323
2290.9651741293533,2022.7313432835824,1339
2285.232804232804,1981.5291005291008,1342
2304.795430944964,2382.828660436137,1355
2303.2848484848487,2514.0151515151515,1364
2314.162962962963,5907.388888888889,1378
2331.0962343096235,1954.5941422594144,1386
2338.68085106383,2509.9226305609286,1404
2337.548780487805,1974.8333333333333,1411
2347.369593709044,2006.7732634338136,1412
2348.3006134969323,2410.1676891615543,1415
2345.459293394777,2532.811059907834,1418
2392.889782783588,2468.5575221238937,1458
2376.756923076923,2428.1384615384613,1465
2388.540031397174,1910.419152276295,1469
2392.607085346216,1945.305958132045,1481
2417.3990384615386,5963.033653846154,1521
2429.9337349397592,1901.2449799196788,1526
2426.0134099616857,1948.886973180077,1527
2424.012578616352,5949.798742138365,1532
2437.902280130293,1931.0912052117264,1544
2458.2566666666667,5954.213333333333,1569
2478.6014492753625,2543.521739130435,1609
2511.991643454039,2552.1295264623955,1645
2529.9715370018976,5977.296015180265,1659
2539.6529680365297,2464.785388127854,1693
2582.612244897959,2546.186074429772,1734
2586.1428571428573,5995.384236453202,1759
2614.447284345048,2482.434504792332,1792
2623.049751243781,5990.76368159204,1802
2648.833333333333,5992.287234042553,1849
2644.555555555556,2486.333333333333,1850
2658.503144654088,2597.289308176101,1862
2673.875,5990.10597826087,1881
2692.057142857143,2612.6507936507937,1901
2774.8939393939395,2630.109090909091,2001
2758.735135135136,2652.9067567567567,2009
2760.4179487179485,2500.471794871795,2016
2781.277777777778,2520.3703703703704,2055
2802.423690205012,6093.990888382688,2087
2804.517412935324,2656.5522388059703,2095
2819.296540362438,6055.864909390445,2115
2850.465964343598,2545.4116693679093,2124
2843.952631578947,2670.2294736842105,2152
2886.1651884700664,2673.7062084257204,2220
2915.910052910053,2556.934744268078,2280
2984.5806451612902,2593.8651026392963,2402
3011.8978766430737,2633.762386248736,2416
3006.9298507462686,2738.9701492537315,2431
3009.74213836478,2673.616352201258,2445
3012.012323943662,6207.808098591549,2456
3015.553235908142,2588.6263048016704,2458
3029.0857946554147,2702.7426160337554,2465
3034.52867830424,2613.349127182045,2487
3044.4665579119087,2738.9347471451874,2493
3055.267461669506,2762.463373083476,2514
3056.6690391459074,2591.6014234875447,2523
3063.615234375,2615.5703125,2530
3100.407207207207,2706.265765765766,2559
3082.5234159779616,2791.0399449035813,2561
3094.7345612134345,2642.106175514626,2565
3101.055605381166,2748.019730941704,2585
3115.3598233995585,6252.435614422369,2592
3121.4864391951005,2792.4549431321084,2628
3140.0834621329213,2640.809891808346,2668
3164.435344827586,6235.828304597701,2711
3173.6503067484664,2658.769938650307,2726
3180.6279342723005,2720.3204225352115,2734
3178.6708074534163,2694.6024844720496,2760
3187.926910299004,2773.249169435216,2781
3218.3539094650205,2836.5375982042647,2808
3245.159722222222,6307.222853535353,2820
3217.997340425532,2650.061170212766,2848
3222.3529411764707,2768.0718954248364,2858
3257.903614457832,6288.005163511188,2905
3278.390438247012,2795.95219123506,2959
3305.5741410488245,2783.3010849909583,2986
3298.128623188406,2837.9239130434785,3005
3305.734006734007,2745.7070707070707,3023
3310.804721030043,2873.0622317596567,3031
3312.0453781512606,2713.95294117647,3043
3316.4578059071728,2684.2109704641352,3058
3313.245614035088,6317.535087719299,3066
3344.0451612903225,2846.5974193548386,3110
3354.795608108108,6326.253378378378,3140
3356.6423529411763,2727.731764705882,3147
3357.547747747748,2772.252252252252,3149
3361.9337822671155,2883.063973063973,3150
3381.102141680396,2752.028006589786,3201
3385.7985507246376,2901.526086956522,3208
3388.474245115453,2790.476021314388,3218
3410.097435897436,6349.702564102564,3275
3425.169452887538,2776.7158054711244,3278
3418.1909871244634,2893.8841201716737,3282
3416.904761904762,6336.059523809524,3301
3439.492537313433,2805.2549751243782,3335
3447.0285714285715,6349.210714285714,3349
3475.4862486248626,2844.4994499449945,3394
3474.971794871795,6345.4358974358975,3425
3482.8361774744026,2906.156996587031,3427
3485.04469273743,6414.791433891993,3431
3496.0186697782965,2980.863477246208,3437
3517.0845588235293,6402.422794117647,3506
3541.784496124031,2958.311627906977,3540
3549.435897435897,6412.371794871795,3586
3566.63321799308,2863.4273356401386,3611
3583.5,2912.963333333333,3642
3613.734848484849,6470.851515151515,3693
3621.363782051282,2894.181891025641,3724
3621.002747252747,3044.56043956044,3738
3646.8760757314976,6447.669535283993,3806
3650.198630136986,2939.8167808219177,3810
3665.766791044776,2913.2751865671644,3822
3668.066909090909,3070.1745454545453,3829
3685.910294117647,2950.160294117647,3883
3689.71875,6481.482954545455,3907
